#    L    TT             EE             BB             TE          
   371    0.82954E-02    0.13332E-03    0.12078E-03    0.26081E-03
   372    0.83339E-02    0.13343E-03    0.12131E-03    0.26281E-03
   373    0.83728E-02    0.13356E-03    0.12184E-03    0.26477E-03
   374    0.84120E-02    0.13371E-03    0.12238E-03    0.26669E-03
   375    0.84516E-02    0.13387E-03    0.12293E-03    0.26859E-03
   376    0.84914E-02    0.13405E-03    0.12347E-03    0.27047E-03
   377    0.85316E-02    0.13425E-03    0.12402E-03    0.27233E-03
   378    0.85721E-02    0.13446E-03    0.12458E-03    0.27419E-03
   379    0.86129E-02    0.13469E-03    0.12514E-03    0.27606E-03
   380    0.86541E-02    0.13494E-03    0.12570E-03    0.27793E-03
   381    0.86956E-02    0.13520E-03    0.12626E-03    0.27982E-03
   382    0.87374E-02    0.13548E-03    0.12683E-03    0.28174E-03
   383    0.87795E-02    0.13578E-03    0.12740E-03    0.28369E-03
   384    0.88220E-02    0.13610E-03    0.12797E-03    0.28568E-03
   385    0.88647E-02    0.13643E-03    0.12854E-03    0.28772E-03
   386    0.89078E-02    0.13678E-03    0.12912E-03    0.28981E-03
   387    0.89512E-02    0.13715E-03    0.12969E-03    0.29197E-03
   388    0.89950E-02    0.13753E-03    0.13027E-03    0.29420E-03
